CUSTOMER_ID,ZIP_CODE,TOTAL_VISITS,TOTAL_SPE0T,AVRG_SPE0T_PER_VISIT,HAS_CREDIT_CARD,PSWEATERS,PK0IT_TOPS,PK0IT_DRES,PBLOUSES,PJACKETS,PCAR_P0TS,PCAS_P0TS,PSHIRTS,PDRESSES,PSUITS,POUTERWEAR,PJEWELR1,PFASHIO0,PLEGWEAR,PCOLLSP0D,AMSPE0D,PSSPE0D,CCSPE0D,AXSPE0D,SPE0D_LAST_MO0TH,SPE0D_LAST_3MO0TH,SPE0D_LAST_6MO0TH,SPE0T_LAST_1EAR,GMP,PROMOS_O0_FILE,DA1S_O0_FILE,FREQ_DA1S,MARKDOW0,PRODUCT_CLASSES,COUPO0S,ST1LES,STORES,STORELO1,VALPHO0,WEB,MAILED,RESPO0DED,RESPO0SERATE,LTFREDA1,CLUST1PE,PERCRET,RESP
9955633697031,60061,1,126,126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0.69,8,222,222,0,1,0,3,1,116,0,0,2,0,0,74,1,0,0
9955633697594,60047,2,98.99,49.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,98.99,0,75,75,98.99,0,0.58,2,96,48,0.13,2,0,3,2,116,1,0,0,0,0,24,5,0,0
9955633700155,60067,9,831.84,92.42,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,647.37,184.47,70.49,70.49,594.1,126.99,0.54,29,577,64.11,0.22,15,3,33,4,73,1,0,9,6,66.67,23.08,1,0.03,0
9955633702384,60090,5,333.74,66.74,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,333.74,0,11.99,0,11.99,0,0.61,20,497,99.4,0.11,8,0,10,3,4532,1,0,7,2,28.57,55.22,5,0,0
9955633703486,60048,2,267.96,133.98,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,267.96,0,0,0,137.98,0,0.5,14,286,143,0,5,0,6,1,116,1,0,3,0,0,47.66,1,0,0
9955633705804,60014,5,100.96,20.19,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,74.96,26,0,0,0,100.96,0,0.23,7,162,32.4,0.32,6,0,11,2,2739,1,0,1,0,0,27,5,0.53,0
9955633706344,60098,2,148.2,74.1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,53,95.2,0,0,53,0,0.54,5,208,104,0.18,5,0,8,2,73,1,0,0,0,0,26,6,0,0
9955633708540,60061,3,78,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,78,0.63,11,520,173.33,0.05,3,0,4,2,4532,0,0,2,0,0,104,1,1.12,0
9955633712262,60060,1,304,304,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,304,0,0,0,0,0,0.69,14,303,303,0,6,0,7,1,116,1,0,4,0,0,303,4,0,0
9955633712950,60007,1,111.99,111.99,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,111.99,0,0,0,0,111.99,0.57,21,541,541,0.23,3,0,3,1,73,1,0,8,1,12.5,270.5,10,0,0
9955633719023,60048,19,2229.4,117.33,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,2196.89,32.51,0,651.13,0,762.39,77.99,0.47,23,504,26.52,0.34,18,4,75,5,2800,1,0,9,6,66.67,13.62,1,0.17,0
9955633720070,60030,1,135.94,135.94,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,135.94,0,0,0,0,0,0.45,6,230,230,0.15,3,0,3,1,116,1,0,1,0,0,230,7,0,0
9955633720856,60004,8,157.03,19.62,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,157.03,0,56.97,0,120.04,0,0.47,5,667,83.37,0.22,8,0,18,5,4532,1,0,0,0,0,47.64,10,1.38,0
9955633726155,60010,4,544.91,136.22,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,464.93,79.98,0,50,50,368.94,86.97,0.61,8,326,81.5,0.16,12,0,19,3,2535,1,0,2,1,50,40.75,1,0,0
9955633728340,60062,2,98,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,49,0,0.57,6,411,205.5,0.27,1,0,4,1,216,1,0,0,0,0,137,1,0,0
9955633729204,60031,1,137.96,137.96,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,137.96,0,0,0,137.96,0,0.5,16,677,677,0.28,2,0,3,1,116,1,0,4,0,0,169.25,10,0,0
9955633732015,60067,1,117,117,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,117,0,117,117,117,0,0.61,0,28,28,0.14,2,1,3,1,116,1,0,0,0,0,7,1,0,0
9955633732400,60048,3,158,52.66,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,158,0,0,0,0,0,0.66,14,236,78.66,0,5,0,7,3,216,1,0,4,0,0,47.2,3,1.21,0
9955633733197,60048,1,89.98,89.98,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,89.98,0,0,0,0,0,0.57,4,296,296,0,2,0,2,1,2800,1,0,1,0,0,148,1,0,0
9955633734291,60030,1,25,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0.56,10,553,553,0.26,1,0,1,1,116,1,0,3,0,0,138.25,4,0,0
9955633735155,60007,4,282.98,70.74,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,282.98,0,0,0,166.99,0,0.55,12,629,157.25,0.15,6,0,10,2,73,1,0,3,0,0,89.85,10,0,0
9955633742063,60004,1,73,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,73,0,0,0,0,0,0.72,5,287,287,0.03,2,0,3,1,4135,1,0,0,0,0,143.5,4,0,0
9955633743705,60005,2,114.99,57.49,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,99.99,15,0,0,0,114.99,0,0,12,501,250.5,0.45,3,0,6,2,2653,1,0,7,0,0,100.2,1,0,0
9955633745145,60004,21,1086.23,51.72,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,27.99,27.99,850.28,179.97,231.95,82,600.12,0,0.48,30,687,32.71,0.25,21,4,53,5,73,1,0,9,4,44.44,11.08,5,0.41,0
9955633745293,60010,2,210.99,105.49,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,148,62.99,0,148,148,148,0,0.59,17,260,130,0.11,3,0,3,2,2729,1,0,7,1,14.29,130,1,0,0
9955633747543,60007,1,181,181,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0.67,21,337,337,0,2,0,3,1,73,1,0,6,0,0,337,28,0,0
9955633748591,60103,3,80.78,26.92,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,80.78,0,0,0,0,0,0.52,9,296,98.66,0.2,4,0,7,3,756,1,0,1,0,0,32.88,5,0.65,0
9955633748926,60067,3,145.97,48.65,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,145.97,0,0,0,145.97,0,0.59,6,140,46.66,0.16,3,0,3,2,499,1,0,1,0,0,46.66,1,0,0
9955633751683,60031,3,205.75,68.58,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,205.75,0,35.99,0,163.77,0,0.43,4,446,148.66,0.27,5,1,5,1,116,1,0,0,0,0,111.5,10,0.14,0
9955633752525,60013,3,186,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,147,0.62,20,313,104.33,0.05,1,0,4,2,73,0,0,5,0,0,104.33,4,0,0
9955633755236,60089,11,1007,91.54,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1007,0,83,83,329.09,229,0.47,28,684,62.18,0.33,12,5,49,1,4532,1,0,10,5,50,18.48,1,0,1
9955633756226,60089,3,428.45,142.81,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,428.45,0,0,0,428.45,0,0.6,20,493,164.33,0.06,7,0,14,2,4532,1,0,9,1,11.11,54.77,2,0,0
9955633757375,60056,1,9.5,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,9.5,0,0.61,6,108,108,0,1,0,1,1,756,1,0,1,0,0,108,15,0,0
9955633758660,60074,5,843.21,168.64,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,843.21,0,0,0,75,376.73,0.56,24,586,117.2,0.19,9,1,22,2,73,1,0,10,2,20,34.47,1,0,0
9955633760456,60089,8,1756.07,219.5,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1756.07,0,122.94,0,885.93,469.49,0.57,21,683,85.37,0.22,16,4,50,3,4532,1,0,10,3,30,22.76,1,0,0
9955633774587,60018,1,125.97,125.97,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,125.97,0,0,0,0,125.97,0.33,17,320,320,0.13,3,0,4,1,756,1,0,6,0,0,80,10,0,0
9955633775296,60005,4,389.7,97.42,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,362.72,26.98,26.98,0,148.46,0,0.47,8,310,77.5,0.19,7,1,11,3,338,1,0,1,0,0,17.22,15,0,0
9955633777492,60025,2,669.89,334.94,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,654.61,8.99,6.29,0,121,121,669.89,0,0.5,4,98,49,0.15,9,1,20,3,3972,1,0,0,0,0,12.25,15,0,0
9955633779562,60025,3,136.49,45.49,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,136.49,0,0,0,0,0,0.53,15,338,112.66,0.26,2,0,5,1,216,1,0,4,0,0,112.66,15,0,0
9955633781574,60010,1,247.98,247.98,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,247.98,0,0,0,0,0,0.51,15,292,292,0.29,3,0,6,1,243,1,0,4,0,0,292,1,0,0
9955633781697,60042,4,144.74,36.18,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,112.96,31.78,0,144.74,0,144.74,0,0.36,1,67,16.75,0.33,6,0,11,4,2800,1,0,0,0,0,13.4,11,0.14,0
9955633782351,60089,60,4806.96,80.11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.4,786.56,3991,0,1122.72,677.07,2355.74,221.71,0.31,26,545,9.08,0.43,28,8,241,6,73,1,0,9,9,100,3.34,3,0.11,1
9955633782777,60089,2,222.96,111.48,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,222.96,0,0,0,185.98,0,0.58,5,260,130,0.14,6,0,11,1,4532,1,0,0,0,0,65,1,0,0
9955633787176,60091,3,113.5,37.83,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,113.5,0,0,0,98,0,0.53,7,468,156,0.23,4,0,7,1,4180,1,0,1,0,0,93.6,1,0.26,0
9955633788054,60103,4,859.42,214.85,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,745.43,113.99,0,106.47,0,617.42,122,0.63,19,687,171.75,0.06,11,0,19,3,2653,1,0,9,2,22.22,34.35,2,0,0
9955633789686,60085,1,635.98,635.98,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,635.98,0,0,0,635.98,0,0.68,3,115,115,0.01,5,0,10,1,116,1,0,0,0,0,115,10,0,0
9955633791610,60031,3,418.9,139.63,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,243.77,88.66,86.47,0,0,189.45,0,0.48,18,655,218.33,0.2,8,1,15,4,2800,0,0,9,2,22.22,54.58,4,0,0
9955633791993,60061,3,272.48,90.82,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,272.48,0,0,0,0,0,0.42,17,495,165,0.4,6,0,6,1,116,1,0,6,1,16.67,70.71,1,0,0
9955633795210,60035,4,161.98,40.49,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,161.98,0,0,0,49,0,0.68,18,638,159.5,0.02,5,0,5,2,116,1,0,7,0,0,91.14,1,0.67,0
9955633799034,60089,5,427.7,85.54,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,427.7,0,80.47,0,80.47,104.23,0.52,21,694,138.8,0.14,7,0,13,2,4532,1,0,10,3,30,31.54,1,0,0
9955633800451,60015,1,103,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,103,0.68,11,493,493,0,1,0,2,1,216,1,0,8,1,12.5,98.6,1,0,0
9955633800934,60068,2,186.99,93.49,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,186.99,0,0,0,79.99,0,0.58,19,631,315.5,0.09,3,0,4,1,4644,1,0,9,1,11.11,157.75,1,0,0
9955633802385,60031,5,472.94,94.58,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,449.86,23.08,23.08,0,432.94,0,0.42,10,571,114.2,0.13,6,0,19,4,116,1,0,3,1,33.33,31.72,4,0,1
9955633802590,60031,9,967.27,107.47,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,390.97,576.3,227.95,83,967.27,0,0.59,10,175,19.44,0.13,12,4,29,2,4131,1,0,2,2,100,10.29,1,0,0
9955633804051,60077,1,102.98,102.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,102.98,0,0,0,0,102.98,0.47,18,692,692,0.01,2,0,2,1,3972,1,0,5,0,0,230.66,5,0,0
9955633806987,60089,11,1240.86,112.8,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1240.86,0,321.96,246,1240.86,0,0.54,7,581,52.81,0.21,14,5,50,2,116,1,0,1,1,100,20.03,5,0.16,1
9955633807292,60035,4,292.74,73.18,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,292.74,0,50.99,0,50.99,212.75,0.58,16,438,109.5,0.16,6,0,9,3,116,1,0,2,1,50,54.75,1,0,0
9955633808224,60015,2,272.93,136.46,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,272.93,0,0,0,90.96,0,0.45,18,295,147.5,0.28,5,1,9,1,216,1,0,4,0,0,147.5,1,0,0
9955633808787,60098,2,254,127,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,254,0,0,0,0,0,0.56,8,266,133,0.26,4,0,4,2,116,0,0,2,0,0,88.66,4,0.22,0
9955633809676,60192,1,150,150,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0.71,12,299,299,0,2,0,3,1,4659,1,0,3,0,0,299,4,0,0
9955633810405,60010,2,111.93,55.96,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,27.99,83.94,0,0,0,0,0,0.11,6,641,320.5,0.32,5,0,8,2,559,1,0,1,0,0,160.25,14,0.26,0
9955633815640,60061,2,617.86,308.93,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,617.86,0,0,0,0,605.86,0.62,17,312,156,0.02,8,0,9,1,116,1,0,5,0,0,52,1,0.006474,1
9955633818607,60089,10,628.9,62.89,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,628.9,0,0,0,242.5,0,0.55,23,692,69.2,0.15,14,0,33,1,4532,1,0,10,4,40,25.62,1,0.48,1
9955633819035,60061,24,2288.68,95.36,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,2288.68,0,384.57,0,1158.79,392,0.56,22,699,29.12,0.23,20,10,63,4,116,1,0,10,9,90,11.45,1,0.15,0
9955633819802,60056,1,99.99,99.99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99.99,0,0,0,99.99,0,0.57,7,125,125,0,1,0,1,1,756,1,0,2,0,0,62.5,12,0,0
9955633821241,60089,4,101.5,25.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,0,0,0,58,0,0.6,5,288,72,0.16,2,0,3,3,73,1,0,0,0,0,72,1,0.19,0
9955633824583,60004,5,134.98,26.99,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,134.98,0,37.48,0,37.48,0,0.56,15,663,132.6,0.18,5,0,8,4,756,1,0,4,1,25,47.35,1,0.5,0
9955633825122,60085,6,364.42,60.73,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,23.99,340.43,93.53,0,133.52,0,0.37,23,426,71,0.32,9,0,19,4,5561,1,0,8,1,12.5,28.4,15,0,0
9955633825267,60047,11,891.08,81,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,891.08,0,193.73,59.99,193.73,0,0.4,14,616,56,0.35,13,0,26,2,116,1,0,5,0,0,34.22,1,0.09,0
9955633826891,60053,3,578.48,192.82,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,223.49,354.99,0,213,213,578.48,0,0.62,17,420,140,0.05,9,0,15,3,338,0,0,8,1,12.5,42,1,0.17,0
9955633827056,60005,6,412.46,68.74,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,412.46,0,48.98,0,48.98,29,0.57,24,701,116.83,0.17,8,0,15,3,778,1,0,10,3,30,28.04,1,0.23,0
9955633832377,60016,1,95.98,95.98,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,95.98,0,0,0,0,0,0.31,6,266,266,0.33,3,0,3,1,73,0,0,1,0,0,266,12,0,0
9955633832863,60012,1,193.99,193.99,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,193.99,0,0,0,0,0,0.69,6,265,265,0.09,4,0,4,1,4135,1,0,2,0,0,88.33,10,0,0
9955633832931,60015,2,198,99,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,198,0,137,0,137,0,0.6,3,297,148.5,0.24,6,0,13,2,4532,1,0,0,0,0,33,3,0,0
9955633833086,60050,3,282.42,94.14,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,129.99,152.43,97.46,0,97.46,54.97,0.5,17,620,206.66,0.25,6,1,8,4,3,1,0,8,3,37.5,88.57,11,0,0
9955633833561,60016,7,426.65,60.95,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,49.27,377.38,0,184.41,0,366.68,0,0.44,6,675,96.42,0.31,9,0,21,4,338,1,0,1,1,100,27,20,0.3,1
9955633833954,60068,2,160.99,80.49,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160.99,0,87,0,160.99,0,0.62,3,97,48.5,0.09,4,0,6,1,756,1,0,0,0,0,19.4,1,0,0
9955633835585,60047,2,226.49,113.24,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,30,196.49,0,226.49,199,226.49,0,0.64,19,677,338.5,0.11,7,0,11,2,73,1,0,6,1,16.67,56.41,1,0.14,0
9955633837532,60089,1,77.99,77.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.99,0,0,0,0,0,0.59,9,426,426,0,2,0,2,1,4532,1,0,2,0,0,142,1,0,0
9955633837633,60089,1,197.07,197.07,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,197.07,0,0,0,0,0,0.61,17,342,342,0.16,2,0,4,1,216,1,0,4,0,0,342,1,0,0
9955633839196,60010,9,1363.91,151.54,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,529.97,833.94,0,48,48,363.99,0,0.57,23,564,62.66,0.19,14,4,39,3,2739,1,0,10,3,30,16.11,4,0.2,1
9955633844293,60031,1,492.91,492.91,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,492.91,0,0,0,0,492.91,0.54,13,323,323,0.003034,4,0,16,1,116,0,0,4,0,0,323,4,0,0
9955633846734,60016,3,237.99,79.33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.99,218,0,0,0,19.99,0,0.63,17,292,97.33,0.04,3,0,6,2,73,1,0,4,1,25,73,4,0,0
9955633847407,60090,1,107.99,107.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.99,78,0,0,0,0,0,0.63,6,356,356,0,2,0,3,2,2653,1,0,3,0,0,118.66,17,0,0
9955633849344,32750,4,307.96,76.99,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,307.96,0,100.96,0,100.96,0,0.63,1,630,157.5,0.1,6,0,8,1,4532,1,0,0,0,0,90,10,0,0
9955633850027,60123,6,473.45,78.9,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,473.45,0,81.99,0,150.97,0,0.51,25,665,110.83,0.3,9,1,13,2,73,1,0,8,4,50,44.33,15,0.18,0
9955633851604,60010,16,1951.19,121.94,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,342.97,0,1476.26,131.96,223.9,0,823.83,73.49,0.55,28,699,43.68,0.17,14,1,71,8,73,1,0,11,7,63.64,13.98,1,0.03,1
9955633857455,60007,20,820.59,41.02,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,799.59,21,0,144.79,93,273.23,51,0.6,20,696,34.8,0.17,15,4,30,4,2653,1,0,9,6,66.67,14.2,5,0.62,1
9955633857840,60030,3,92.99,30.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,72.99,0,14.99,0,34.99,0,0.49,4,362,120.66,0.24,3,0,4,3,116,0,0,0,0,0,40.22,10,0,0
9955633858412,60062,1,68.49,68.49,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,68.49,0,0,0,0,0,0.46,14,444,444,0.21,3,0,3,1,216,1,0,7,0,0,222,4,0,0
9955633858931,60047,5,1308.72,261.74,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1308.72,0,267.99,0,279.98,0,0.57,19,633,126.6,0.36,8,0,12,2,116,1,0,7,1,14.29,48.69,1,0,0
9955633863607,60056,2,74.47,37.23,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.99,60.48,0,24.48,0,74.47,0,0.5,12,699,349.5,0.12,3,0,3,2,2653,1,0,4,1,25,53.76,1,0,0
9955633864565,60018,44,3838.58,87.24,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2568.33,1270.25,0,1028.53,110.01,2583.93,382.16,0.35,26,642,14.59,0.29,25,10,168,14,2535,1,0,10,9,90,2.93,15,0.13,1
9955633864770,60056,2,73,36.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73,0,0,0,0,0,0.65,4,401,200.5,0.13,2,0,4,2,216,1,0,0,0,0,133.66,10,0,0
9955633865285,60076,4,470.65,117.66,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,400.15,70.5,0,176.17,92.7,176.17,215.98,0.59,16,629,157.25,0.15,6,1,21,2,2535,1,0,6,2,33.33,52.41,4,0.24,0
9955633866116,60084,2,45,22.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,0,0,0,0,30,0.42,21,414,207,0.31,2,0,2,1,116,1,0,8,1,12.5,138,4,0,0
9955633867210,60030,2,123,61.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0.59,13,617,308.5,0.1,3,0,3,1,116,1,0,4,0,0,68.55,10,0,1
9955633870652,60004,2,320.45,160.22,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,290.46,29.99,0,0,0,148.48,171.97,0.55,17,321,160.5,0.12,4,2,11,3,4532,1,0,5,1,20,20.06,1,0,1
9955633872395,60099,1,69.6,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,69.6,0,0,0,69.6,0,0.55,5,110,110,0.27,2,0,4,1,73,1,0,0,0,0,110,17,0,0
9955633873475,60030,2,116.09,58.04,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,116.09,0,116.09,0,116.09,0,0.53,3,64,32,0.3,3,1,3,2,338,1,0,0,0,0,32,1,0.48,0
9955633874375,60067,3,211.47,70.49,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,211.47,0,10.49,0,211.47,0,0.48,19,369,123,0.31,5,1,7,1,73,1,0,5,2,40,61.5,15,0,0
9955633882723,60025,2,348.17,174.08,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,343.17,5,0,0,0,160.98,187.19,0.59,17,320,160,0.06,6,0,7,2,2653,1,0,6,1,16.67,106.66,4,0,0
9955633888271,60089,6,243.5,40.58,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,176.5,0,67,0,0,0,78,125.5,0.71,18,581,96.83,0.07,6,0,9,2,3804,0,0,6,3,50,58.1,1,0,0
9955633888891,60047,3,155.35,51.78,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,155.35,0,125.95,0,155.35,0,0.3,7,96,32,0.32,4,0,5,2,73,1,0,0,0,0,32,1,0,0
9955633888992,60004,6,504.44,84.07,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,504.44,0,31.49,0,464.46,0,0.58,10,646,107.66,0.14,8,0,13,4,216,1,0,4,1,25,71.77,1,0,0
9955633890676,60089,3,186.99,62.33,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,186.99,0,0,0,78.99,0,0.68,17,646,215.33,0,4,0,4,2,116,1,0,8,3,37.5,53.83,1,0,0
9955633891251,60025,5,575.71,115.14,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,560.72,14.99,0,164.99,0,437.98,57.48,0.53,22,677,135.4,0.22,6,2,17,3,2739,1,0,8,4,50,30.77,4,0,0
9955633892195,60056,14,1136.55,81.18,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,675.33,461.22,0,230.18,80.2,603.63,0,0.49,21,699,49.92,0.23,16,3,44,2,756,1,0,10,6,60,6.24,1,0.22,1
9955633892757,60008,4,584,146,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,555.83,28.17,0,260,25,584,0,0.67,18,641,160.25,0.02,10,0,15,5,2739,1,0,8,0,0,45.78,10,0,0
9955633893725,60089,9,510.71,56.74,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,421.71,89,0,239.23,194.76,362.71,0,0.54,8,224,24.88,0.22,9,1,29,6,2739,0,0,2,2,100,12.44,1,0.7,0
9955633894344,60070,10,1119.88,111.98,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,962.39,157.49,0,165.42,0,685.9,0,0.56,14,595,59.5,0.2,9,2,30,5,2653,1,0,6,3,50,24.79,1,0.25,1
9955633895370,60060,2,147.99,73.99,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,147.99,0,0,0,0,0,0.66,7,630,315,0.18,4,0,4,1,116,0,0,3,0,0,70,5,0.45,0
9955633895435,60067,4,398.89,99.72,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,398.89,0,0,0,0,0,0.6,16,352,88,0.17,3,0,15,4,4532,1,0,4,0,0,88,8,0,0
9955633895514,60004,3,375.46,125.15,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,301.48,73.98,0,0,0,0,138.96,0.58,7,312,104,0.12,9,0,13,3,2653,1,0,2,0,0,52,4,0,0
9955633896753,60015,6,432.94,72.15,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,432.94,0,117.47,79.99,326.44,88.5,0.55,21,565,94.16,0.16,9,0,16,1,4532,1,0,10,5,50,35.31,1,0,0
